county_fips,measure,value
54047,obama_share_vs_mccain,0.54455447
53057,obama_share_vs_mccain,0.54996485
16007,obama_share_vs_mccain,0.1743661
27137,obama_share_vs_mccain,0.66629905
2282,obama_share_vs_mccain,NA
56035,obama_share_vs_mccain,0.22013171
55011,obama_share_vs_mccain,0.57458484
56033,obama_share_vs_mccain,0.30439839
54057,obama_share_vs_mccain,0.33001864
53061,obama_share_vs_mccain,0.59647101
54083,obama_share_vs_mccain,0.4279637
54003,obama_share_vs_mccain,0.43418473
54041,obama_share_vs_mccain,0.32709113
13031,obama_share_vs_mccain,0.40345117
13245,obama_share_vs_mccain,0.65997821
16079,obama_share_vs_mccain,0.46054074
13141,obama_share_vs_mccain,0.81639725
13191,obama_share_vs_mccain,0.46953288
38035,obama_share_vs_mccain,0.52585274
20085,obama_share_vs_mccain,0.37541419
30073,obama_share_vs_mccain,0.43605274
13049,obama_share_vs_mccain,0.32675979
20145,obama_share_vs_mccain,0.31124642
37101,obama_share_vs_mccain,0.38017491
17129,obama_share_vs_mccain,0.42409033
21079,obama_share_vs_mccain,0.28222752
13079,obama_share_vs_mccain,0.35298651
45003,obama_share_vs_mccain,0.37826112
6089,obama_share_vs_mccain,0.36961278
6077,obama_share_vs_mccain,0.55004871
42051,obama_share_vs_mccain,0.49843684
45073,obama_share_vs_mccain,0.30931705
48139,obama_share_vs_mccain,0.28700736
48389,obama_share_vs_mccain,0.52640212
29205,obama_share_vs_mccain,0.33963415
36077,obama_share_vs_mccain,0.52189702
47135,obama_share_vs_mccain,0.45435897
49023,obama_share_vs_mccain,0.2161682
23017,obama_share_vs_mccain,0.58248895
41021,obama_share_vs_mccain,0.40056023
53047,obama_share_vs_mccain,0.47027853
54071,obama_share_vs_mccain,0.39525244
53017,obama_share_vs_mccain,0.39652368
53043,obama_share_vs_mccain,0.34788588
13283,obama_share_vs_mccain,0.37848878
2275,obama_share_vs_mccain,NA
55057,obama_share_vs_mccain,0.54484028
56003,obama_share_vs_mccain,0.21510386
56039,obama_share_vs_mccain,0.62064958
16087,obama_share_vs_mccain,0.28146973
13083,obama_share_vs_mccain,0.25499526
72141,obama_share_vs_mccain,NA
21089,obama_share_vs_mccain,0.42798966
27131,obama_share_vs_mccain,0.55880272
27145,obama_share_vs_mccain,0.46420583
27139,obama_share_vs_mccain,0.44299689
21155,obama_share_vs_mccain,0.48346329
21065,obama_share_vs_mccain,0.29675573
21197,obama_share_vs_mccain,0.41869423
48103,obama_share_vs_mccain,0.22183588
48155,obama_share_vs_mccain,0.38878503
6085,obama_share_vs_mccain,0.70888716
6011,obama_share_vs_mccain,0.40262821
12095,obama_share_vs_mccain,0.59366518
12131,obama_share_vs_mccain,0.26824057
12129,obama_share_vs_mccain,0.37418854
45077,obama_share_vs_mccain,0.26398748
45041,obama_share_vs_mccain,0.48964918
45035,obama_share_vs_mccain,0.42138085
45089,obama_share_vs_mccain,0.692909
48491,obama_share_vs_mccain,0.43369934
48225,obama_share_vs_mccain,0.3113119
48215,obama_share_vs_mccain,0.69465685
48091,obama_share_vs_mccain,0.25994366
30015,obama_share_vs_mccain,0.40758294
37099,obama_share_vs_mccain,0.52666426
13139,obama_share_vs_mccain,0.24330601
13107,obama_share_vs_mccain,0.37515286
37013,obama_share_vs_mccain,0.41228184
13179,obama_share_vs_mccain,0.64249784
37137,obama_share_vs_mccain,0.42540354
48007,obama_share_vs_mccain,0.30992162
48119,obama_share_vs_mccain,0.27155373
48473,obama_share_vs_mccain,0.46314761
26137,obama_share_vs_mccain,0.45486841
51019,obama_share_vs_mccain,0.31088975
51121,obama_share_vs_mccain,0.52497941
51107,obama_share_vs_mccain,0.54088521
51109,obama_share_vs_mccain,0.46029022000000003
31077,obama_share_vs_mccain,0.39026472
10005,obama_share_vs_mccain,0.45670798
22059,obama_share_vs_mccain,0.13310634
22009,obama_share_vs_mccain,0.38204214
22067,obama_share_vs_mccain,0.44370353
34015,obama_share_vs_mccain,0.56129849
34041,obama_share_vs_mccain,0.42788896
29027,obama_share_vs_mccain,0.39955711
30081,obama_share_vs_mccain,0.39202031
36063,obama_share_vs_mccain,0.5020318
21179,obama_share_vs_mccain,0.43016917
21029,obama_share_vs_mccain,0.33617491
21167,obama_share_vs_mccain,0.31780684
2100,obama_share_vs_mccain,NA
24031,obama_share_vs_mccain,0.7255044
25021,obama_share_vs_mccain,0.59402329
25005,obama_share_vs_mccain,0.61840278
1101,obama_share_vs_mccain,0.5963105
25009,obama_share_vs_mccain,0.60343599
36045,obama_share_vs_mccain,0.46594858
2198,obama_share_vs_mccain,NA
4027,obama_share_vs_mccain,0.42767981
46023,obama_share_vs_mccain,0.46144024
27103,obama_share_vs_mccain,0.55373847
27113,obama_share_vs_mccain,0.51099068
46055,obama_share_vs_mccain,0.16548042
48167,obama_share_vs_mccain,0.40182033
54045,obama_share_vs_mccain,0.43570212
54001,obama_share_vs_mccain,0.39635646
16023,obama_share_vs_mccain,0.23144105
35019,obama_share_vs_mccain,0.71474952
41001,obama_share_vs_mccain,0.33123964
54073,obama_share_vs_mccain,0.39131945
38017,obama_share_vs_mccain,0.53610969
48417,obama_share_vs_mccain,0.13941018
20163,obama_share_vs_mccain,0.18524395
21237,obama_share_vs_mccain,0.51465011
30039,obama_share_vs_mccain,0.37236679
42089,obama_share_vs_mccain,0.5860393
51047,obama_share_vs_mccain,0.4510839
22001,obama_share_vs_mccain,0.26767215
30063,obama_share_vs_mccain,0.63789374
48329,obama_share_vs_mccain,0.21114677
48471,obama_share_vs_mccain,0.38678497
51087,obama_share_vs_mccain,0.56159425
51155,obama_share_vs_mccain,0.40054145
51101,obama_share_vs_mccain,0.40240675
5069,obama_share_vs_mccain,0.63255554
5011,obama_share_vs_mccain,0.42548323
22033,obama_share_vs_mccain,0.51061481
22031,obama_share_vs_mccain,0.43231875
34003,obama_share_vs_mccain,0.54424238
30013,obama_share_vs_mccain,0.51187027
8051,obama_share_vs_mccain,0.63914657
18067,obama_share_vs_mccain,0.46837676
19025,obama_share_vs_mccain,0.45946479
37059,obama_share_vs_mccain,0.30589533
42113,obama_share_vs_mccain,0.40026075
13229,obama_share_vs_mccain,0.18554716
1099,obama_share_vs_mccain,0.44864237
24025,obama_share_vs_mccain,0.40246922
36075,obama_share_vs_mccain,0.51329041
21217,obama_share_vs_mccain,0.29488492
21183,obama_share_vs_mccain,0.41249999
27077,obama_share_vs_mccain,0.43174744
24011,obama_share_vs_mccain,0.38122153
19029,obama_share_vs_mccain,0.44513977
19123,obama_share_vs_mccain,0.41592672
40095,obama_share_vs_mccain,0.30571589
13075,obama_share_vs_mccain,0.35427693
13267,obama_share_vs_mccain,0.290003
1033,obama_share_vs_mccain,0.39701968
32031,obama_share_vs_mccain,0.56430185
1035,obama_share_vs_mccain,0.49636206
36061,obama_share_vs_mccain,0.86063761
47105,obama_share_vs_mccain,0.27696246
18027,obama_share_vs_mccain,0.32193023
23025,obama_share_vs_mccain,0.52933711
49011,obama_share_vs_mccain,0.28224733
50009,obama_share_vs_mccain,0.58697861
21231,obama_share_vs_mccain,0.31135947
46009,obama_share_vs_mccain,0.44397533
27061,obama_share_vs_mccain,0.56630206
27117,obama_share_vs_mccain,0.43248448
12053,obama_share_vs_mccain,0.42941177
48073,obama_share_vs_mccain,0.28255001
51009,obama_share_vs_mccain,0.41842902
49001,obama_share_vs_mccain,0.2217865
39025,obama_share_vs_mccain,0.33318955
41029,obama_share_vs_mccain,0.49925631
42009,obama_share_vs_mccain,0.27365589
45023,obama_share_vs_mccain,0.54118252
30017,obama_share_vs_mccain,0.42663145
13039,obama_share_vs_mccain,0.38165331
8091,obama_share_vs_mccain,0.54499835
42061,obama_share_vs_mccain,0.36056721
21119,obama_share_vs_mccain,0.46099031
17017,obama_share_vs_mccain,0.50687772
54013,obama_share_vs_mccain,0.42050841
46103,obama_share_vs_mccain,0.39196545
6059,obama_share_vs_mccain,0.48054725
6049,obama_share_vs_mccain,0.30552319
6099,obama_share_vs_mccain,0.50362432
6021,obama_share_vs_mccain,0.38601443
6081,obama_share_vs_mccain,0.74779034
6079,obama_share_vs_mccain,0.52323353
6029,obama_share_vs_mccain,0.4064649
17139,obama_share_vs_mccain,0.43449175
37113,obama_share_vs_mccain,0.39152089
37009,obama_share_vs_mccain,0.38137454
26029,obama_share_vs_mccain,0.4826878
6057,obama_share_vs_mccain,0.52430922
18139,obama_share_vs_mccain,0.43051481
36029,obama_share_vs_mccain,0.58561283
41035,obama_share_vs_mccain,0.32791308
15001,obama_share_vs_mccain,0.7736513
1043,obama_share_vs_mccain,0.16877089
2105,obama_share_vs_mccain,NA
21177,obama_share_vs_mccain,0.4910799
17153,obama_share_vs_mccain,0.50681537
25023,obama_share_vs_mccain,0.53845364
28089,obama_share_vs_mccain,0.42120752
4015,obama_share_vs_mccain,0.33251581
53025,obama_share_vs_mccain,0.35849923
54017,obama_share_vs_mccain,0.24923392
54005,obama_share_vs_mccain,0.55480045
35061,obama_share_vs_mccain,0.53742677
56013,obama_share_vs_mccain,0.35185403
40089,obama_share_vs_mccain,0.2649962
30059,obama_share_vs_mccain,0.32321042
20123,obama_share_vs_mccain,0.22344205
28151,obama_share_vs_mccain,0.67251277
27097,obama_share_vs_mccain,0.40212518
27173,obama_share_vs_mccain,0.52196479
46093,obama_share_vs_mccain,0.33283025
51113,obama_share_vs_mccain,0.43232629
21025,obama_share_vs_mccain,0.45221493
5041,obama_share_vs_mccain,0.56290072
12097,obama_share_vs_mccain,0.59938115
12065,obama_share_vs_mccain,0.51828337
42091,obama_share_vs_mccain,0.60479778
45063,obama_share_vs_mccain,0.31001505
42033,obama_share_vs_mccain,0.4381569
48039,obama_share_vs_mccain,0.35090709
48499,obama_share_vs_mccain,0.2266077
48289,obama_share_vs_mccain,0.20278017
48317,obama_share_vs_mccain,0.1843805
37049,obama_share_vs_mccain,0.42804584
13077,obama_share_vs_mccain,0.29234159
17041,obama_share_vs_mccain,0.39212349
37177,obama_share_vs_mccain,0.49260041
48069,obama_share_vs_mccain,0.31535089
48343,obama_share_vs_mccain,0.3941662
48465,obama_share_vs_mccain,0.54829592
48377,obama_share_vs_mccain,0.71880388
51137,obama_share_vs_mccain,0.4551976
51001,obama_share_vs_mccain,0.49268135
51161,obama_share_vs_mccain,0.61828011
5063,obama_share_vs_mccain,0.30680835
5013,obama_share_vs_mccain,0.32107958
34005,obama_share_vs_mccain,0.59335291
30009,obama_share_vs_mccain,0.44007966
36003,obama_share_vs_mccain,0.38290229
24015,obama_share_vs_mccain,0.42494807
24009,obama_share_vs_mccain,0.46661678
47173,obama_share_vs_mccain,0.29066625
47145,obama_share_vs_mccain,0.31585392
47045,obama_share_vs_mccain,0.30911002
9001,obama_share_vs_mccain,0.5908491
8035,obama_share_vs_mccain,0.41437802
8097,obama_share_vs_mccain,0.74783683
8093,obama_share_vs_mccain,0.46462187
18007,obama_share_vs_mccain,0.41757947
13219,obama_share_vs_mccain,0.28474477
13315,obama_share_vs_mccain,0.31176284
1117,obama_share_vs_mccain,0.22983691
45051,obama_share_vs_mccain,0.37534544
45085,obama_share_vs_mccain,0.58626324
45057,obama_share_vs_mccain,0.42459258
39151,obama_share_vs_mccain,0.51318896
39129,obama_share_vs_mccain,0.38604805
39133,obama_share_vs_mccain,0.54398757
45029,obama_share_vs_mccain,0.50222534
39127,obama_share_vs_mccain,0.4844695
39003,obama_share_vs_mccain,0.38779187
39019,obama_share_vs_mccain,0.4754791
12111,obama_share_vs_mccain,0.56087554
12027,obama_share_vs_mccain,0.43766871
12085,obama_share_vs_mccain,0.43145493
12005,obama_share_vs_mccain,0.29430175
12021,obama_share_vs_mccain,0.38772178
42123,obama_share_vs_mccain,0.46877196
40111,obama_share_vs_mccain,0.41492859
40071,obama_share_vs_mccain,0.2922262
40049,obama_share_vs_mccain,0.28204173
39139,obama_share_vs_mccain,0.42887685
40051,obama_share_vs_mccain,0.26643482
45039,obama_share_vs_mccain,0.65991479
6035,obama_share_vs_mccain,0.32396784
12001,obama_share_vs_mccain,0.60864353
12039,obama_share_vs_mccain,0.69581157
12019,obama_share_vs_mccain,0.28492117
45037,obama_share_vs_mccain,0.44475624
39165,obama_share_vs_mccain,0.31702134
39161,obama_share_vs_mccain,0.3594273
48151,obama_share_vs_mccain,0.38813558
48095,obama_share_vs_mccain,0.24154136
48191,obama_share_vs_mccain,0.2583732
48021,obama_share_vs_mccain,0.4584102
48299,obama_share_vs_mccain,0.23612131
48145,obama_share_vs_mccain,0.39691871
48149,obama_share_vs_mccain,0.28437766
48013,obama_share_vs_mccain,0.44238889
39099,obama_share_vs_mccain,0.63263601
42105,obama_share_vs_mccain,0.30979592
48113,obama_share_vs_mccain,0.57833761
42049,obama_share_vs_mccain,0.60090697
39169,obama_share_vs_mccain,0.42394835
41067,obama_share_vs_mccain,0.61552697
42121,obama_share_vs_mccain,0.40455285
39097,obama_share_vs_mccain,0.37829089
42119,obama_share_vs_mccain,0.42576948
39135,obama_share_vs_mccain,0.33914593
48335,obama_share_vs_mccain,0.24416667
48503,obama_share_vs_mccain,0.17983426
48111,obama_share_vs_mccain,0.19247928
48221,obama_share_vs_mccain,0.22723408
48027,obama_share_vs_mccain,0.45024705
48065,obama_share_vs_mccain,0.13748731
48179,obama_share_vs_mccain,0.14282174
48337,obama_share_vs_mccain,0.20360199
48183,obama_share_vs_mccain,0.31048262
48193,obama_share_vs_mccain,0.23066631
48115,obama_share_vs_mccain,0.28170761
48147,obama_share_vs_mccain,0.29980958
48085,obama_share_vs_mccain,0.3701646
48257,obama_share_vs_mccain,0.31983143000000003
48253,obama_share_vs_mccain,0.2665152
48291,obama_share_vs_mccain,0.27947843
51043,obama_share_vs_mccain,0.47375634
51820,obama_share_vs_mccain,0.44788441
51183,obama_share_vs_mccain,0.61967337
51079,obama_share_vs_mccain,0.38925681
51740,obama_share_vs_mccain,0.69802397
51520,obama_share_vs_mccain,0.36789066
51660,obama_share_vs_mccain,0.58266628
48177,obama_share_vs_mccain,0.34694535
48143,obama_share_vs_mccain,0.22516747
48247,obama_share_vs_mccain,0.73893803
48451,obama_share_vs_mccain,0.2892158
48019,obama_share_vs_mccain,0.24482684
51510,obama_share_vs_mccain,0.72462457
51650,obama_share_vs_mccain,0.69617021
31051,obama_share_vs_mccain,0.34639326
31035,obama_share_vs_mccain,0.262867
12133,obama_share_vs_mccain,0.25927606
12003,obama_share_vs_mccain,0.211493
31113,obama_share_vs_mccain,0.19852941
5083,obama_share_vs_mccain,0.29950899
51021,obama_share_vs_mccain,0.29844558
51730,obama_share_vs_mccain,0.89691997
51610,obama_share_vs_mccain,0.70442611
51197,obama_share_vs_mccain,0.33352283
51680,obama_share_vs_mccain,0.47981241
51710,obama_share_vs_mccain,0.71684182
51700,obama_share_vs_mccain,0.64450204
51540,obama_share_vs_mccain,0.79386342
51013,obama_share_vs_mccain,0.72558099
51550,obama_share_vs_mccain,0.5064202
51670,obama_share_vs_mccain,0.56020778
31099,obama_share_vs_mccain,0.281827
31141,obama_share_vs_mccain,0.28694382
31003,obama_share_vs_mccain,0.24158923
31033,obama_share_vs_mccain,0.24471021
31069,obama_share_vs_mccain,0.25110915
31109,obama_share_vs_mccain,0.52281511
31167,obama_share_vs_mccain,0.27048168
31061,obama_share_vs_mccain,0.29078948
31127,obama_share_vs_mccain,0.36609039
31137,obama_share_vs_mccain,0.23796487
31079,obama_share_vs_mccain,0.37543344
31153,obama_share_vs_mccain,0.41846427
31111,obama_share_vs_mccain,0.31757367
33019,obama_share_vs_mccain,0.59097177
29181,obama_share_vs_mccain,0.34512594
29229,obama_share_vs_mccain,0.30662188
29015,obama_share_vs_mccain,0.38657433
29097,obama_share_vs_mccain,0.33193952
29093,obama_share_vs_mccain,0.51429236
29025,obama_share_vs_mccain,0.40591398
29003,obama_share_vs_mccain,0.38787106
29175,obama_share_vs_mccain,0.38165596
31013,obama_share_vs_mccain,0.38968724
31131,obama_share_vs_mccain,0.42024985
31059,obama_share_vs_mccain,0.33321679
5149,obama_share_vs_mccain,0.34464347
5111,obama_share_vs_mccain,0.35863873
29119,obama_share_vs_mccain,0.30856282
37067,obama_share_vs_mccain,0.55306798
37077,obama_share_vs_mccain,0.53356844
37001,obama_share_vs_mccain,0.45315498
29107,obama_share_vs_mccain,0.42213917
29051,obama_share_vs_mccain,0.36394939
5071,obama_share_vs_mccain,0.3825748
5087,obama_share_vs_mccain,0.35045812
5079,obama_share_vs_mccain,0.40478447
5129,obama_share_vs_mccain,0.29868793
22103,obama_share_vs_mccain,0.22844587
22125,obama_share_vs_mccain,0.43393853
22003,obama_share_vs_mccain,0.31342152
22041,obama_share_vs_mccain,0.32034209
22013,obama_share_vs_mccain,0.48730481
22053,obama_share_vs_mccain,0.29719698
22023,obama_share_vs_mccain,0.16558617
22087,obama_share_vs_mccain,0.26581892
22007,obama_share_vs_mccain,0.44295427
12013,obama_share_vs_mccain,0.29537714
34033,obama_share_vs_mccain,0.51868153
34009,obama_share_vs_mccain,0.45475709
29071,obama_share_vs_mccain,0.43724537
29167,obama_share_vs_mccain,0.33703458
29131,obama_share_vs_mccain,0.31303966
29145,obama_share_vs_mccain,0.29696655
29079,obama_share_vs_mccain,0.34452683
29009,obama_share_vs_mccain,0.32179594
30041,obama_share_vs_mccain,0.56323111
29153,obama_share_vs_mccain,0.3628222
29075,obama_share_vs_mccain,0.38605815
29063,obama_share_vs_mccain,0.36935166
29221,obama_share_vs_mccain,0.50047797
30065,obama_share_vs_mccain,0.28380248
38001,obama_share_vs_mccain,0.35602954
38065,obama_share_vs_mccain,0.32806325
20133,obama_share_vs_mccain,0.36342457
20105,obama_share_vs_mccain,0.22133863
20079,obama_share_vs_mccain,0.41096345
20191,obama_share_vs_mccain,0.33236092
20029,obama_share_vs_mccain,0.28321269
20001,obama_share_vs_mccain,0.37961149
20007,obama_share_vs_mccain,0.24590164
41027,obama_share_vs_mccain,0.65783083
46051,obama_share_vs_mccain,0.47792348
29213,obama_share_vs_mccain,0.31210846
29209,obama_share_vs_mccain,0.31091449
29115,obama_share_vs_mccain,0.45635608
30011,obama_share_vs_mccain,0.16228071
37063,obama_share_vs_mccain,0.76138878
17101,obama_share_vs_mccain,0.46975365
29061,obama_share_vs_mccain,0.38220039
72103,obama_share_vs_mccain,NA
72073,obama_share_vs_mccain,NA
49055,obama_share_vs_mccain,0.26365796
49021,obama_share_vs_mccain,0.2070775
36097,obama_share_vs_mccain,0.46114558
16051,obama_share_vs_mccain,0.1611826
35027,obama_share_vs_mccain,0.37089902
20009,obama_share_vs_mccain,0.27982646
20019,obama_share_vs_mccain,0.21617068
20107,obama_share_vs_mccain,0.31625283
20127,obama_share_vs_mccain,0.32558984
48195,obama_share_vs_mccain,0.11457334
20011,obama_share_vs_mccain,0.36035067
72125,obama_share_vs_mccain,NA
46105,obama_share_vs_mccain,0.3116802
46109,obama_share_vs_mccain,0.60004491
46091,obama_share_vs_mccain,0.58352613
32019,obama_share_vs_mccain,0.4088234
48163,obama_share_vs_mccain,0.59397382
48011,obama_share_vs_mccain,0.1300813
48129,obama_share_vs_mccain,0.17519566
72079,obama_share_vs_mccain,NA
28073,obama_share_vs_mccain,0.21668282
28147,obama_share_vs_mccain,0.44631442
28061,obama_share_vs_mccain,0.55014747
1015,obama_share_vs_mccain,0.33555323
1075,obama_share_vs_mccain,0.22948955
1123,obama_share_vs_mccain,0.31591585
17133,obama_share_vs_mccain,0.4459103
17187,obama_share_vs_mccain,0.54095674
17171,obama_share_vs_mccain,0.42862761
17147,obama_share_vs_mccain,0.43600181
32009,obama_share_vs_mccain,0.25552824
1013,obama_share_vs_mccain,0.43271822
35013,obama_share_vs_mccain,0.58636469
39029,obama_share_vs_mccain,0.4602173
39027,obama_share_vs_mccain,0.34238419
39077,obama_share_vs_mccain,0.48612681
41009,obama_share_vs_mccain,0.56147265
35009,obama_share_vs_mccain,0.32689607
1029,obama_share_vs_mccain,0.18304552
17079,obama_share_vs_mccain,0.41046557
28035,obama_share_vs_mccain,0.43175569
28025,obama_share_vs_mccain,0.5928387
17081,obama_share_vs_mccain,0.44529337
37041,obama_share_vs_mccain,0.49331352
31017,obama_share_vs_mccain,0.20473996
26157,obama_share_vs_mccain,0.49566844
26061,obama_share_vs_mccain,0.47986901
36005,obama_share_vs_mccain,0.88621575
37011,obama_share_vs_mccain,0.27802056000000003
31147,obama_share_vs_mccain,0.37354216
31031,obama_share_vs_mccain,0.20243326
31001,obama_share_vs_mccain,0.36161727
17201,obama_share_vs_mccain,0.56505996
17029,obama_share_vs_mccain,0.51636815
40021,obama_share_vs_mccain,0.43926719
17099,obama_share_vs_mccain,0.55642378
18183,obama_share_vs_mccain,0.39117667
18031,obama_share_vs_mccain,0.37646377
19135,obama_share_vs_mccain,0.47308707
19011,obama_share_vs_mccain,0.52242684
37181,obama_share_vs_mccain,0.63325113
13285,obama_share_vs_mccain,0.40438557
18055,obama_share_vs_mccain,0.42610836
18105,obama_share_vs_mccain,0.66221261
22019,obama_share_vs_mccain,0.37475514
22121,obama_share_vs_mccain,0.43113619
19005,obama_share_vs_mccain,0.57229525
21015,obama_share_vs_mccain,0.32516366
28017,obama_share_vs_mccain,0.50744963
28091,obama_share_vs_mccain,0.33867195
28047,obama_share_vs_mccain,0.36895612
28009,obama_share_vs_mccain,0.48846915
18141,obama_share_vs_mccain,0.58615571
18169,obama_share_vs_mccain,0.39837873
40017,obama_share_vs_mccain,0.23878913
28039,obama_share_vs_mccain,0.16548295
28003,obama_share_vs_mccain,0.27510592
36109,obama_share_vs_mccain,0.70581472
31027,obama_share_vs_mccain,0.28958282
21199,obama_share_vs_mccain,0.21962911
28123,obama_share_vs_mccain,0.43146417
36035,obama_share_vs_mccain,0.44222587
39007,obama_share_vs_mccain,0.56755745
39033,obama_share_vs_mccain,0.40034834
39009,obama_share_vs_mccain,0.67893529
39047,obama_share_vs_mccain,0.37726864
36089,obama_share_vs_mccain,0.57537085
36055,obama_share_vs_mccain,0.58577025
33011,obama_share_vs_mccain,0.51779813
39071,obama_share_vs_mccain,0.36108151
39059,obama_share_vs_mccain,0.45155954
48489,obama_share_vs_mccain,0.7007615
26015,obama_share_vs_mccain,0.45010039
19183,obama_share_vs_mccain,0.49575618
26045,obama_share_vs_mccain,0.54271287
26011,obama_share_vs_mccain,0.5218538
26155,obama_share_vs_mccain,0.54477
13095,obama_share_vs_mccain,0.67563725
17143,obama_share_vs_mccain,0.573488
17051,obama_share_vs_mccain,0.41909897
17069,obama_share_vs_mccain,0.40144014
24510,obama_share_vs_mccain,0.881185
28037,obama_share_vs_mccain,0.37288868
19095,obama_share_vs_mccain,0.5
17195,obama_share_vs_mccain,0.58921146
21129,obama_share_vs_mccain,0.27545789
19105,obama_share_vs_mccain,0.55254859
19187,obama_share_vs_mccain,0.54265404
17181,obama_share_vs_mccain,0.43925968
18033,obama_share_vs_mccain,0.42319953
19195,obama_share_vs_mccain,0.61361456
18163,obama_share_vs_mccain,0.51249075
18157,obama_share_vs_mccain,0.55866843
18073,obama_share_vs_mccain,0.39675921
18079,obama_share_vs_mccain,0.4586902
31173,obama_share_vs_mccain,0.53320503
22095,obama_share_vs_mccain,0.58233309
22093,obama_share_vs_mccain,0.56281692
21213,obama_share_vs_mccain,0.38477537
39137,obama_share_vs_mccain,0.28678429
28045,obama_share_vs_mccain,0.21574718
28077,obama_share_vs_mccain,0.36788172
28069,obama_share_vs_mccain,0.62932163
28115,obama_share_vs_mccain,0.23407631
28105,obama_share_vs_mccain,0.50016087
40123,obama_share_vs_mccain,0.3163394
42131,obama_share_vs_mccain,0.46441236
40031,obama_share_vs_mccain,0.41229889
16027,obama_share_vs_mccain,0.32030717
2020,obama_share_vs_mccain,NA
21239,obama_share_vs_mccain,0.41350663
39117,obama_share_vs_mccain,0.37848479
36039,obama_share_vs_mccain,0.4448919
36049,obama_share_vs_mccain,0.45781413
26043,obama_share_vs_mccain,0.45959827
26093,obama_share_vs_mccain,0.43242416
17119,obama_share_vs_mccain,0.54677308
17053,obama_share_vs_mccain,0.35327727
37195,obama_share_vs_mccain,0.51858658
26051,obama_share_vs_mccain,0.50766504
36011,obama_share_vs_mccain,0.53851372
36015,obama_share_vs_mccain,0.48510918
21221,obama_share_vs_mccain,0.34902874
13115,obama_share_vs_mccain,0.31608668
17173,obama_share_vs_mccain,0.39864483
17117,obama_share_vs_mccain,0.54993165
18173,obama_share_vs_mccain,0.43500811
19035,obama_share_vs_mccain,0.46142766
19129,obama_share_vs_mccain,0.41555896
26105,obama_share_vs_mccain,0.52239007
26113,obama_share_vs_mccain,0.39337587
26123,obama_share_vs_mccain,0.47629139
19065,obama_share_vs_mccain,0.58376288
21141,obama_share_vs_mccain,0.35497391
27157,obama_share_vs_mccain,0.48752266
30037,obama_share_vs_mccain,0.26293105
26119,obama_share_vs_mccain,0.45823798
8067,obama_share_vs_mccain,0.57994884
8125,obama_share_vs_mccain,0.25443241
8063,obama_share_vs_mccain,0.27064496
8081,obama_share_vs_mccain,0.2763367
8045,obama_share_vs_mccain,0.49804857
39087,obama_share_vs_mccain,0.42120641
39039,obama_share_vs_mccain,0.44201338
39021,obama_share_vs_mccain,0.39607301
29129,obama_share_vs_mccain,0.30746445
19077,obama_share_vs_mccain,0.46250889
18135,obama_share_vs_mccain,0.45539242
18043,obama_share_vs_mccain,0.448939
16075,obama_share_vs_mccain,0.28739735
51035,obama_share_vs_mccain,0.33414674
5077,obama_share_vs_mccain,0.60866058
37185,obama_share_vs_mccain,0.69010878
37197,obama_share_vs_mccain,0.26702657
17175,obama_share_vs_mccain,0.47282231
25003,obama_share_vs_mccain,0.76891357
25007,obama_share_vs_mccain,0.76398838
39115,obama_share_vs_mccain,0.46306276
1021,obama_share_vs_mccain,0.20829545
13225,obama_share_vs_mccain,0.53396398
5127,obama_share_vs_mccain,0.27381572
36079,obama_share_vs_mccain,0.45137012
17137,obama_share_vs_mccain,0.49577877
31103,obama_share_vs_mccain,0.21946564
1045,obama_share_vs_mccain,0.27480397
26021,obama_share_vs_mccain,0.52776325
26151,obama_share_vs_mccain,0.45865652
37189,obama_share_vs_mccain,0.52175009
8041,obama_share_vs_mccain,0.40167469
26079,obama_share_vs_mccain,0.45503792
30095,obama_share_vs_mccain,0.33592534
17055,obama_share_vs_mccain,0.48584569
17155,obama_share_vs_mccain,0.57997561
13045,obama_share_vs_mccain,0.33338761
13035,obama_share_vs_mccain,0.3401421
19159,obama_share_vs_mccain,0.46871445
19197,obama_share_vs_mccain,0.49203059
19043,obama_share_vs_mccain,0.58702064
29085,obama_share_vs_mccain,0.43238398
26153,obama_share_vs_mccain,0.51485151
19017,obama_share_vs_mccain,0.5463655
17087,obama_share_vs_mccain,0.32004333
31019,obama_share_vs_mccain,0.30864727
31169,obama_share_vs_mccain,0.32958511
31097,obama_share_vs_mccain,0.44520214
8099,obama_share_vs_mccain,0.32605791
1081,obama_share_vs_mccain,0.39829594
6109,obama_share_vs_mccain,0.43502825
8103,obama_share_vs_mccain,0.21240662
12041,obama_share_vs_mccain,0.26062509
29186,obama_share_vs_mccain,0.57157618
28099,obama_share_vs_mccain,0.26396975
28139,obama_share_vs_mccain,0.2696557
18151,obama_share_vs_mccain,0.45029742
8079,obama_share_vs_mccain,0.44701988
5089,obama_share_vs_mccain,0.34533313
22061,obama_share_vs_mccain,0.43641451
42057,obama_share_vs_mccain,0.25299644
41011,obama_share_vs_mccain,0.48363045
41013,obama_share_vs_mccain,0.36335373
72133,obama_share_vs_mccain,NA
72059,obama_share_vs_mccain,NA
27067,obama_share_vs_mccain,0.47213283
55013,obama_share_vs_mccain,0.50802392
56007,obama_share_vs_mccain,0.35038248
72089,obama_share_vs_mccain,NA
18159,obama_share_vs_mccain,0.42196831
19167,obama_share_vs_mccain,0.18297872
